player,style,skill,footwork,results,time,x,y,recorder,unicode,match_year,match,match_winner,match_result,opponent,games,file_order,record_year
Yukiya_Uda,backhand,drive,step,continue,00:03:53:16,129000.0,168000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,40,113-1
Kao_Cheng_jui,backhand,drive,step,won,00:03:53:52,214000.0,333000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,41,113-1
Kao_Cheng_jui,forehand,serve,no move,won,00:03:57:40,136000.0,304000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,42,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:01:32,221000.0,169000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,43,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:04:01:76,230000.0,359000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,44,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:05:88,203000.0,175000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,45,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:04:06:36,166000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,46,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:04:06:84,249000.0,116000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,47,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:09:84,200000.0,289000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,48,113-1
Yukiya_Uda,forehand,push,step,continue,00:04:10:24,203000.0,184000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,49,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:04:10:96,222000.0,325000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,50,113-1
Yukiya_Uda,forehand,drive,step,won,00:04:11:40,187000.0,137000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,51,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:15:40,128000.0,308000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,52,113-1
Yukiya_Uda,backhand,push,step,continue,00:04:15:88,199000.0,185000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,53,113-1
Kao_Cheng_jui,forehand,push,cross,won,00:04:16:51,162000.0,305000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,54,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:21:48,192000.0,170000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Kao_Cheng_jui,3,55,113-1
Kao_Cheng_jui,forehand,filp,step,won,00:04:21:95,113000.0,337000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Kao_Cheng_jui,3-2,Yukiya_Uda,3,56,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:25:76,236000.0,175000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,1,113-1
Yukiya_Uda,backhand,push,step,continue,00:04:26:28,167000.0,290000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,2,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:04:26:80,193000.0,158000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,3,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:04:27:36,124000.0,349000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,4,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:30:16,234000.0,149000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,5,113-1
Yukiya_Uda,backhand,push,step,continue,00:04:30:60,217000.0,269000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,6,113-1
Kao_Cheng_jui,backhand,side-spin drive,step,continue,00:04:31:04,133000.0,124000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,7,113-1
Yukiya_Uda,forehand,block,step,continue,00:04:31:48,178000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,8,113-1
Kao_Cheng_jui,backhand,drive,step,won,00:04:31:80,187000.0,161000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,9,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:35:72,161000.0,283000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,10,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:04:36:16,184000.0,171000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,11,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:04:36:56,214000.0,347000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,12,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:40:32,165000.0,275000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,13,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:04:40:80,211000.0,181000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,14,113-1
Yukiya_Uda,backhand,drive,step,continue,00:04:41:36,123000.0,332000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,15,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:04:41:76,218000.0,176000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,16,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:45:52,168000.0,166000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,17,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:04:45:88,219000.0,342000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,18,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:49:00,137000.0,161000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,19,113-1
Yukiya_Uda,forehand,drive,step,continue,00:04:49:44,214000.0,328000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,20,113-1
Kao_Cheng_jui,forehand,drive,other,won,00:04:49:80,153000.0,145000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,21,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:04:53:80,152000.0,279000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,22,113-1
Kao_Cheng_jui,forehand,push,step,won,00:04:54:36,121000.0,124000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,23,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:05:00:28,177000.0,291000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,24,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:05:00:76,192000.0,184000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,25,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:05:01:24,196000.0,297000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,26,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:05:05:52,213000.0,173000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,27,113-1
Yukiya_Uda,backhand,push,step,won,00:05:06:00,156000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,28,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:05:09:96,140000.0,150000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,29,113-1
Yukiya_Uda,forehand,drive,step,won,00:05:10:64,144000.0,343000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,30,113-1
Yukiya_Uda,forehand,serve,no move,won,00:05:14:12,152000.0,283000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,31,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:05:19:24,179000.0,318000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,32,113-1
Kao_Cheng_jui,backhand,push,step,won,00:05:19:72,228000.0,138000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,33,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:05:24:44,147000.0,162000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,34,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:05:24:84,124000.0,357000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,35,113-1
Kao_Cheng_jui,forehand,serve,no move,won,00:05:28:44,219000.0,118000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,36,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:05:33:80,181000.0,290000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,37,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:05:34:24,230000.0,142000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,38,113-1
Yukiya_Uda,backhand,drive,step,continue,00:05:34:68,227000.0,339000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,39,113-1
Kao_Cheng_jui,backhand,block,step,continue,00:05:35:08,219000.0,126000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,40,113-1
Yukiya_Uda,backhand,block,step,continue,00:05:35:48,149000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,41,113-1
Kao_Cheng_jui,forehand,drive,step,continue,00:05:36:28,237000.0,156000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,42,113-1
Yukiya_Uda,forehand,drive,step,continue,00:05:36:88,142000.0,322000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,43,113-1
Kao_Cheng_jui,forehand,drive,cross,continue,00:05:37:60,149000.0,181000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,44,113-1
Yukiya_Uda,forehand,drive,step,continue,00:05:38:32,160000.0,309000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,45,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:05:39:16,195000.0,128000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,46,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:05:43:28,218000.0,308000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,47,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:05:43:80,143000.0,185000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,48,113-1
Yukiya_Uda,forehand,push,step,won,00:05:44:32,172000.0,271000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,49,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:05:47:80,205000.0,146000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,50,113-1
Yukiya_Uda,backhand,side-spin drive,step,continue,00:05:48:24,216000.0,344000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,51,113-1
Kao_Cheng_jui,backhand,block,step,continue,00:05:48:72,201000.0,122000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,52,113-1
Yukiya_Uda,forehand,drive,step,continue,00:05:49:24,186000.0,337000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,53,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:05:49:64,165000.0,159000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,54,113-1
Yukiya_Uda,forehand,drive,step,continue,00:05:50:20,238000.0,297000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,55,113-1
Kao_Cheng_jui,backhand,block,step,won,00:05:50:60,212000.0,128000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,56,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:05:53:96,229000.0,130000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,57,113-1
Yukiya_Uda,backhand,drive,step,continue,00:05:54:28,212000.0,312000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,58,113-1
Kao_Cheng_jui,backhand,drive,step,won,00:05:54:68,117000.0,131000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,59,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:05:59:72,127000.0,281000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,60,113-1
Kao_Cheng_jui,forehand,drive,step,continue,00:06:00:12,216000.0,155000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,61,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:00:52,154000.0,295000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,62,113-1
Kao_Cheng_jui,backhand,block,step,continue,00:06:00:96,130000.0,157000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,63,113-1
Yukiya_Uda,forehand,drive,cross,continue,00:06:01:92,199000.0,336000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,64,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:06:02:52,116000.0,141000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,65,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:06:06:68,167000.0,272000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,66,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:06:07:16,228000.0,125000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,67,113-1
Yukiya_Uda,backhand,drive,step,won,00:06:07:60,213000.0,346000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,68,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:06:11:84,138000.0,182000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,69,113-1
Yukiya_Uda,forehand,push,step,continue,00:06:12:36,207000.0,268000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,70,113-1
Kao_Cheng_jui,backhand,push,step,won,00:06:13:16,200000.0,176000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,71,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:06:17:40,149000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,72,113-1
Kao_Cheng_jui,forehand,push,step,continue,00:06:17:88,180000.0,132000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,73,113-1
Yukiya_Uda,backhand,drive,step,continue,00:06:18:32,191000.0,355000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,74,113-1
Kao_Cheng_jui,forehand,drive,other,continue,00:06:18:76,171000.0,159000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,75,113-1
Yukiya_Uda,forehand,drive,other,continue,00:06:19:16,240000.0,341000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,76,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:06:19:64,212000.0,176000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,77,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:20:16,154000.0,317000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,78,113-1
Kao_Cheng_jui,forehand,drive,cross,continue,00:06:21:00,195000.0,136000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,79,113-1
Yukiya_Uda,forehand,drive,step,won,00:06:21:56,208000.0,296000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,80,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:06:25:68,132000.0,173000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,81,113-1
Yukiya_Uda,backhand,side-spin drive,step,won,00:06:26:12,170000.0,329000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,82,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:06:30:84,161000.0,277000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,83,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:06:31:36,168000.0,178000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,84,113-1
Yukiya_Uda,backhand,side-spin drive,step,continue,00:06:32:16,200000.0,340000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,85,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:06:32:68,119000.0,161000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,86,113-1
Yukiya_Uda,forehand,push,step,continue,00:06:33:08,166000.0,312000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,87,113-1
Kao_Cheng_jui,backhand,block,step,continue,00:06:33:48,218000.0,172000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,88,113-1
Yukiya_Uda,backhand,fastdrive,step,continue,00:06:34:04,230000.0,359000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,89,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:06:34:48,218000.0,156000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,90,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:35:08,146000.0,344000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,91,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:06:35:60,236000.0,113000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,92,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:06:39:88,228000.0,172000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,93,113-1
Yukiya_Uda,backhand,side-spin drive,step,continue,00:06:40:32,192000.0,285000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,94,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:06:40:72,118000.0,137000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,95,113-1
Yukiya_Uda,forehand,block,cross,continue,00:06:41:20,145000.0,287000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,96,113-1
Kao_Cheng_jui,forehand,drive,step,continue,00:06:42:08,220000.0,137000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,97,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:42:76,151000.0,319000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,98,113-1
Kao_Cheng_jui,forehand,drive,other,continue,00:06:43:48,239000.0,180000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,99,113-1
Yukiya_Uda,backhand,block,step,continue,00:06:44:12,173000.0,293000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,100,113-1
Kao_Cheng_jui,forehand,drive,other,continue,00:06:45:08,244000.0,154000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,101,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:45:68,197000.0,358000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,102,113-1
Kao_Cheng_jui,forehand,drive,step,continue,00:06:46:44,190000.0,174000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,103,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:47:08,237000.0,314000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,104,113-1
Kao_Cheng_jui,backhand,drive,step,continue,00:06:47:88,139000.0,167000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,105,113-1
Yukiya_Uda,forehand,drive,step,continue,00:06:48:48,222000.0,307000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,106,113-1
Kao_Cheng_jui,backhand,block,step,continue,00:06:49:40,163000.0,158000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,107,113-1
Yukiya_Uda,forehand,drive,step,won,00:06:49:96,209000.0,341000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,108,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:06:54:04,182000.0,283000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,109,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:06:54:60,196000.0,168000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,4,110,113-1
Yukiya_Uda,forehand,drive,step,won,00:06:55:16,128000.0,347000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,4,111,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:06:58:28,204000.0,193000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,1,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:06:58:76,236000.0,354000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,2,113-1
Yukiya_Uda,forehand,drive,step,won,00:06:59:24,171000.0,156000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,3,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:07:03:28,169000.0,182000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,4,113-1
Kao_Cheng_jui,backhand,side-spin drive,step,won,00:07:03:68,147000.0,336000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,5,113-1
Kao_Cheng_jui,forehand,serve,no move,won,00:07:07:36,212000.0,298000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,6,113-1
Kao_Cheng_jui,forehand,serve,no move,continue,00:07:12:04,160000.0,351000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,7,113-1
Yukiya_Uda,backhand,drive,step,continue,00:07:12:40,142000.0,145000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,8,113-1
Kao_Cheng_jui,forehand,drive,step,won,00:07:12:88,221000.0,321000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,9,113-1
Yukiya_Uda,forehand,serve,no move,won,00:07:17:20,138000.0,141000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,10,113-1
Yukiya_Uda,forehand,serve,no move,continue,00:07:20:88,201000.0,185000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Kao_Cheng_jui,5,11,113-1
Kao_Cheng_jui,backhand,push,step,continue,00:07:21:32,207000.0,295000.0,祐緯,33,2024,WTT Contender Almaty MS QF,Yukiya_Uda,3-2,Yukiya_Uda,5,12,113-1
